REC_ID,REPORT_NUM,EVENT_PROPERTY_NAME,EVENT_TYPE_ID,EVENT_TYPE_NAME,EVENT_SRC_NAME,DISTRICT_ID,INTIME_ARCHIVE_NUM,SUB_TYPE_ID,DISTRICT_NAME,COMMUNITY_ID,STREET_ID,OVERTIME_ARCHIVE_NUM,OPERATE_NUM,DISPOSE_UNIT_ID,STREET_NAME,CREATE_TIME,EVENT_SRC_ID,INTIME_TO_ARCHIVE_NUM,SUB_TYPE_NAME,EVENT_PROPERTY_ID,OCCUR_PLACE,COMMUNITY_NAME,DISPOSE_UNIT_NAME,MAIN_TYPE_NAME,MAIN_TYPE_ID
107058,1,投诉,5,市容环卫,12345,1,1,1161,坪山区,10022,105,0,1,8565,坑梓街道,2018/10/9 10:27,13,0,城市管理,2,-,秀新社区,坑梓自来水公司（坑梓辖区）,市容城管,1159
107059,1,投诉,3,环保水务,12345,1,1,460,坪山区,10013,101,0,1,1536,龙田街道,2018/10/9 10:27,13,0,工业红线内噪声,2,-,竹坑社区,环境保护和水务局,工业噪声,132
107060,1,投诉,3,环保水务,12345,1,1,460,坪山区,10020,101,0,1,1536,龙田街道,2018/10/9 10:27,13,0,工业红线内噪声,2,-,龙田社区,环境保护和水务局,工业噪声,132
107061,1,投诉,11,教育卫生,12345,1,1,327,坪山区,10020,101,0,1,1565,龙田街道,2018/10/9 10:27,13,0,医疗事故争议,2,-,龙田社区,卫生和计划生育局,医患纠纷,75
107062,1,投诉,5,市容环卫,12345,1,1,1161,坪山区,10007,104,0,1,1536,坪山街道,2018/10/9 10:27,13,0,城市管理,2,-,六联社区,环境保护和水务局,市容城管,1159
107063,1,投诉,14,党纪政纪,12345,1,1,370,坪山区,10018,101,0,1,10192,龙田街道,2018/10/9 10:27,13,0,服务态度,2,-,南布社区,值班应急与智慧管理指挥分中心（龙田街道办事处）,行政效能,100
107064,1,投诉,11,教育卫生,12345,1,1,1021,坪山区,10004,102,0,1,1500,马峦街道,2018/10/9 10:27,13,0,教育统筹管理,2,-,坪环社区,教育局,教育体制,1019
107065,1,投诉,5,市容环卫,12345,1,1,1163,坪山区,10016,104,0,1,1605,坪山街道,2018/10/9 10:27,13,0,违法建设,2,-,和平社区,规划土地监察大队,市容城管,1159
107066,1,投诉,5,市容环卫,12345,1,1,1161,坪山区,10005,104,0,1,8454,坪山街道,2018/10/9 10:27,13,0,城市管理,2,-,坪山社区,坪山自来水有限公司,市容城管,1159
107067,1,投诉,5,市容环卫,美丽深圳,1,1,581,坪山区,10009,100,0,1,8523,碧岭街道,2018/10/9 10:27,102,0,暴露垃圾,2,-,碧岭社区,碧岭办事处市政服务中心,垃圾问题,172
107068,1,投诉,3,环保水务,12345,1,1,460,坪山区,10016,104,0,1,1536,坪山街道,2018/10/9 10:27,13,0,工业红线内噪声,2,-,和平社区,环境保护和水务局,工业噪声,132
108495,1,投诉,5,市容环卫,美丽深圳,1,1,584,坪山区,10017,103,0,1,1583,石井街道,2018/10/12 16:32,102,0,积存垃圾渣土,2,-,石井社区,城市管理局,渣土问题,173
108497,1,投诉,14,党纪政纪,12319,1,1,370,坪山区,10018,101,0,1,1583,龙田街道,2018/10/12 16:38,12,0,服务态度,2,-,南布社区,城市管理局,行政效能,100
108498,1,投诉,5,市容环卫,@坪山,1,1,589,坪山区,10012,104,0,1,1583,坪山街道,2018/10/12 16:39,103,0,树木养护,2,-,六和社区,城市管理局,绿化养护,176
108500,1,投诉,1,安全隐患,@坪山,1,1,716,坪山区,10022,105,0,1,1889,坑梓街道,2018/10/12 16:53,103,0,道路路面塌陷、凹陷,2,-,秀新社区,坪山交通运输局,道路交通安全,27
108501,1,咨询,15,民政服务,@坪山,1,0,1084,坪山区,10013,101,1,1,1565,龙田街道,2018/10/12 16:54,103,0,社区建设,3,-,竹坑社区,卫生和计划生育局,双拥优抚,795
108502,1,投诉,5,市容环卫,12319,1,1,602,坪山区,10004,102,0,1,8532,马峦街道,2018/10/12 16:59,12,0,无照经营游商,2,-,坪环社区,马峦办事处综合执法队,占道经营,178
108503,1,投诉,11,教育卫生,@坪山,1,1,1022,坪山区,10013,101,0,1,1500,龙田街道,2018/10/12 17:04,103,0,教育资源配置,2,-,竹坑社区,教育局,教育体制,1019
108504,1,投诉,17,社区管理,@坪山,1,1,407,坪山区,10013,101,0,1,1555,龙田街道,2018/10/12 17:06,103,0,小区水、电、气维修,2,-,竹坑社区,住房和建设局,物业服务管理监督,117
108506,1,投诉,5,市容环卫,@坪山,1,1,598,坪山区,10004,102,0,1,8532,马峦街道,2018/10/12 17:18,103,0,住宅区域内废弃家具设备,2,-,坪环社区,马峦办事处综合执法队,废弃物堆放,177
108507,1,投诉,6,市政设施,@坪山,1,1,633,坪山区,10014,101,0,1,8508,龙田街道,2018/10/12 17:21,103,0,路灯(灯光)井盖,2,-,老坑社区,龙田街道综合执法队,公用部件,185
108508,1,投诉,6,市政设施,@坪山,1,1,630,坪山区,10014,101,0,1,8508,龙田街道,2018/10/12 17:26,103,0,下水井盖,2,-,老坑社区,龙田街道综合执法队（龙田街道办事处）,公用部件,185
108509,1,投诉,6,市政设施,@坪山,1,0,634,坪山区,10022,105,1,1,8504,坑梓街道,2018/10/12 17:30,103,0,通讯井盖,2,-,秀新社区,坪山街道电信营业中心,公用部件,185
108512,1,投诉,6,市政设施,@坪山,1,1,665,坪山区,10022,105,0,1,1889,坑梓街道,2018/10/12 18:09,103,0,道路破损,2,-,秀新社区,坪山交通运输局,市政、公共设施设置及维护,186
108513,1,投诉,6,市政设施,12319,1,1,633,坪山区,10021,105,0,1,1646,坑梓街道,2018/10/12 18:11,12,0,路灯(灯光)井盖,2,-,沙田社区,建筑工务局,公用部件,185
108514,1,投诉,6,市政设施,12319,1,1,633,坪山区,10020,101,0,1,1801,龙田街道,2018/10/12 18:14,12,0,路灯(灯光)井盖,2,-,龙田社区,市政服务中心（龙田街道办事处）,公用部件,185
108515,1,投诉,6,市政设施,@坪山,1,1,853,坪山区,10022,105,0,1,1770,坑梓街道,2018/10/12 18:20,103,0,垃圾箱,2,-,秀新社区,市政服务中心（坑梓街道办事处）,环卫设施设置及维护,182
108516,1,投诉,1,安全隐患,政府信箱,1,1,291,坪山区,10004,102,0,1,1555,马峦街道,2018/10/12 18:20,104,0,房屋质量安全隐患,2,-,坪环社区,住房和建设局,建设工程质量,49
108519,1,投诉,3,环保水务,12345,1,1,483,坪山区,10010,100,0,1,1536,碧岭街道,2018/10/12 18:33,13,0,养殖废气,2,-,沙湖社区,环境保护和水务局,禽畜养殖污染,138
108521,1,投诉,11,教育卫生,@坪山,1,1,1022,坪山区,10014,101,0,1,1500,龙田街道,2018/10/12 18:36,103,0,教育资源配置,2,-,老坑社区,教育局,教育体制,1019
108522,1,投诉,6,市政设施,@坪山,1,1,630,坪山区,10022,105,0,1,1536,坑梓街道,2018/10/12 18:44,103,0,下水井盖,2,-,秀新社区,环境保护和水务局,公用部件,185
108524,1,投诉,6,市政设施,@坪山,1,1,630,坪山区,10022,105,0,1,8516,坑梓街道,2018/10/12 18:52,103,0,下水井盖,2,-,秀新社区,大工业区水务有限公司,公用部件,185
108525,1,投诉,1,安全隐患,@坪山,1,0,579,坪山区,10007,104,1,1,1755,坪山街道,2018/10/12 19:05,103,0,电动车存消防安全隐患,2,-,六联社区,六联社区（坪山街道办事处）,线路消防安全,23
108527,1,投诉,5,市容环卫,美丽深圳,1,1,602,坪山区,10013,101,0,1,8508,龙田街道,2018/10/12 19:12,102,0,无照经营游商,2,-,竹坑社区,龙田街道综合执法队,占道经营,178
108528,1,投诉,5,市容环卫,美丽深圳,1,1,604,坪山区,10012,104,0,1,8484,坪山街道,2018/10/12 19:17,102,0,占道废品收购,2,-,六和社区,坪山街道综合执法队,占道经营,178
108529,1,投诉,11,教育卫生,@坪山,1,1,323,坪山区,10007,104,0,1,1565,坪山街道,2018/10/12 19:18,103,0,未取医师执业证违法执业,2,-,六联社区,卫生和计划生育局,医疗机构违规经营,73
108530,1,投诉,3,环保水务,12319,1,1,482,坪山区,10004,102,0,1,8532,马峦街道,2018/10/12 19:24,12,0,饲养宠物家禽扰民,2,-,坪环社区,马峦办事处综合执法队,禽畜养殖污染,138
108531,1,投诉,3,环保水务,@坪山,1,1,469,坪山区,10019,105,0,1,1891,坑梓街道,2018/10/12 19:34,103,0,文化娱乐红线外噪声,2,-,金沙社区,坪山公安分局,营业性文化娱乐噪声,135
108532,1,咨询,3,环保水务,@坪山,1,1,466,坪山区,10003,102,0,1,1536,马峦街道,2018/10/12 19:41,103,0,商业经营红线外噪声,3,-,江岭社区,环境保护和水务局,商业经营噪声,134
108533,1,投诉,5,市容环卫,美丽深圳,1,1,613,坪山区,10022,105,0,1,1772,坑梓街道,2018/10/12 19:52,102,0,露天烧烤,2,-,秀新社区,城管办（坑梓街道办事处）,其他市容违法行为或影响市容事件,181
108534,1,投诉,5,市容环卫,@坪山,1,1,610,坪山区,10004,102,0,1,8532,马峦街道,2018/10/12 20:11,103,0,广告招牌破损,2,-,坪环社区,马峦办事处综合执法队,宣传广告违法行为,180
108535,1,投诉,5,市容环卫,@坪山,1,1,1164,坪山区,10021,105,0,1,1772,坑梓街道,2018/10/12 20:24,103,0,乱摆卖,2,-,沙田社区,城管办（坑梓街道办事处）,市容城管,1159
108537,1,投诉,3,环保水务,12319,1,1,742,坪山区,10012,104,0,1,1536,坪山街道,2018/10/12 21:14,12,0,超时施工,2,-,六和社区,环境保护和水务局,建筑施工噪声,133
108538,1,投诉,3,环保水务,@坪山,1,1,742,坪山区,10013,101,0,1,1536,龙田街道,2018/10/12 21:15,103,0,超时施工,2,-,竹坑社区,环境保护和水务局,建筑施工噪声,133
108539,1,投诉,3,环保水务,@坪山,1,1,482,坪山区,10014,101,0,1,8508,龙田街道,2018/10/12 21:44,103,0,饲养宠物家禽扰民,2,-,老坑社区,龙田街道综合执法队,禽畜养殖污染,138
108540,1,投诉,7,交通运输,@坪山,1,1,681,坪山区,10012,104,0,1,1681,坪山街道,2018/10/12 21:49,103,0,公共交通管理,2,-,六和社区,交通轨道办,公共交通管理,193
108541,1,投诉,6,市政设施,@坪山,1,1,836,坪山区,10005,104,0,1,1889,坪山街道,2018/10/12 22:00,103,0,公交站亭,2,-,坪山社区,坪山交通运输局,道路设施,184
110175,1,投诉,17,社区管理,@坪山,1,1,408,坪山区,10013,101,0,1,1555,龙田街道,2018/10/18 0:21,103,0,社区公共管理,2,-,竹坑社区,住房和建设局,社区公共管理,118
110176,1,投诉,3,环保水务,12319,1,1,468,坪山区,10003,102,0,1,1536,马峦街道,2018/10/18 0:32,12,0,文化娱乐红线内噪声,2,-,江岭社区,环境保护和水务局,营业性文化娱乐噪声,135
110178,1,投诉,3,环保水务,12319,1,1,539,坪山区,10005,104,0,1,8454,坪山街道,2018/10/18 6:43,12,0,供水设施故障,2,-,坪山社区,坪山自来水有限公司,供、排水及水质问题,152
110179,1,投诉,1,安全隐患,12319,1,1,292,坪山区,10019,105,0,1,8565,坑梓街道,2018/10/18 7:01,12,0,施工安全隐患,2,-,金沙社区,坑梓自来水公司（坑梓辖区）,建设工程质量,49
110180,1,投诉,5,市容环卫,美丽深圳,1,0,602,坪山区,10007,104,1,1,8484,坪山街道,2018/10/18 7:17,102,0,无照经营游商,2,-,六联社区,坪山街道综合执法队,占道经营,178
110181,1,投诉,1,安全隐患,固话投诉,1,1,716,坪山区,10019,105,0,1,8565,坑梓街道,2018/10/18 7:44,106,0,道路路面塌陷、凹陷,2,-,金沙社区,坑梓自来水公司（坑梓辖区）,道路交通安全,27
110185,1,投诉,6,市政设施,@坪山,1,1,644,坪山区,10004,102,0,1,1889,马峦街道,2018/10/18 8:02,103,0,防撞柱,2,-,坪环社区,坪山交通运输局,公用部件,185
110187,1,投诉,6,市政设施,@坪山,1,0,665,坪山区,10012,104,1,1,1754,坪山街道,2018/10/18 8:03,103,0,道路破损,2,-,六和社区,六和社区,市政、公共设施设置及维护,186
110188,1,投诉,6,市政设施,@坪山,1,1,632,坪山区,10022,105,0,1,9444,坑梓街道,2018/10/18 8:05,103,0,电力井盖,2,-,秀新社区,城建办（坑梓街道办事处）,公用部件,185
110189,1,投诉,5,市容环卫,美丽深圳,1,1,603,坪山区,10005,104,0,1,8484,坪山街道,2018/10/18 8:08,102,0,店外经营,2,-,坪山社区,坪山街道综合执法队,占道经营,178
110190,1,投诉,6,市政设施,@坪山,1,1,665,坪山区,10015,105,0,1,1889,坑梓街道,2018/10/18 8:12,103,0,道路破损,2,-,坑梓社区,坪山交通运输局,市政、公共设施设置及维护,186
110191,1,投诉,6,市政设施,@坪山,1,1,630,坪山区,10020,101,0,1,8516,龙田街道,2018/10/18 8:12,103,0,下水井盖,2,-,龙田社区,大工业区水务有限公司,公用部件,185
110192,1,投诉,6,市政设施,@坪山,1,1,843,坪山区,10012,104,0,1,1889,坪山街道,2018/10/18 8:15,103,0,交通护栏,2,-,六和社区,坪山交通运输局,道路设施,184
110193,1,投诉,6,市政设施,@坪山,1,1,665,坪山区,10022,105,0,1,1889,坑梓街道,2018/10/18 8:16,103,0,道路破损,2,-,秀新社区,坪山交通运输局,市政、公共设施设置及维护,186
110194,1,投诉,6,市政设施,@坪山,1,1,630,坪山区,10005,104,0,1,8516,坪山街道,2018/10/18 8:19,103,0,下水井盖,2,-,坪山社区,大工业区水务有限公司,公用部件,185
110196,1,投诉,6,市政设施,@坪山,1,1,630,坪山区,10012,104,0,1,8516,坪山街道,2018/10/18 8:26,103,0,下水井盖,2,-,六和社区,大工业区水务有限公司,公用部件,185
110197,1,投诉,6,市政设施,@坪山,1,1,665,坪山区,10012,104,0,1,1889,坪山街道,2018/10/18 8:29,103,0,道路破损,2,-,六和社区,坪山交通运输局,市政、公共设施设置及维护,186
11021,1,投诉,5,市容环卫,固话投诉,1,1,581,坪山区,10014,101,0,1,1801,龙田街道,2018/2/19 12:30,106,0,暴露垃圾,2,-,老坑社区,市政服务中心（龙田街道办事处）,垃圾问题,172
110212,1,投诉,6,市政设施,@坪山,1,0,630,坪山区,10016,104,1,1,1757,坪山街道,2018/10/18 8:37,103,0,下水井盖,2,-,和平社区,和平社区（坪山街道办事处）,公用部件,185
110214,1,投诉,3,环保水务,@坪山,1,1,472,坪山区,10013,101,0,1,1920,龙田街道,2018/10/18 8:39,103,0,机动车噪声,2,-,竹坑社区,市交警支队坪山大队,交通运输噪声,136
110216,1,投诉,3,环保水务,@坪山,1,1,463,坪山区,10014,101,0,1,1889,龙田街道,2018/10/18 8:39,103,0,施工噪音,2,-,老坑社区,坪山交通运输局,建筑施工噪声,133
110227,1,投诉,7,交通运输,@坪山,1,1,681,坪山区,10020,101,0,1,1889,龙田街道,2018/10/18 8:43,103,0,公共交通管理,2,-,龙田社区,坪山交通运输局,公共交通管理,193
110244,1,投诉,7,交通运输,@坪山,1,1,681,坪山区,10020,101,0,1,1889,龙田街道,2018/10/18 8:56,103,0,公共交通管理,2,-,龙田社区,坪山交通运输局,公共交通管理,193
110263,1,投诉,6,市政设施,固话投诉,1,1,884,坪山区,10019,105,0,1,9444,坑梓街道,2018/10/18 9:18,106,0,电梯,2,-,金沙社区,城建办,公用部件,185
110268,1,投诉,3,环保水务,政府信箱,1,1,461,坪山区,10004,102,0,1,1536,马峦街道,2018/10/18 9:25,104,0,工业红线外噪声,2,-,坪环社区,环境保护和水务局,工业噪声,132
110272,1,投诉,6,市政设施,@坪山,1,1,843,坪山区,10002,100,0,1,1889,碧岭街道,2018/10/18 9:30,103,0,交通护栏,2,-,汤坑社区,坪山交通运输局,道路设施,184
110275,1,咨询,12,组织人事,政府信箱,1,1,1048,坪山区,10002,100,0,1,1424,碧岭街道,2018/10/18 9:32,104,0,人才战略,3,-,汤坑社区,区委组织部,人力资源,1047
110276,1,投诉,7,交通运输,@坪山,1,1,681,坪山区,10012,104,0,1,1889,坪山街道,2018/10/18 9:33,103,0,公共交通管理,2,-,六和社区,坪山交通运输局,公共交通管理,193
110281,1,投诉,7,交通运输,@坪山,1,1,681,坪山区,10020,101,0,1,1889,龙田街道,2018/10/18 9:34,103,0,公共交通管理,2,-,龙田社区,坪山交通运输局,公共交通管理,193
110283,1,投诉,7,交通运输,@坪山,1,1,681,坪山区,10012,104,0,1,1889,坪山街道,2018/10/18 9:35,103,0,公共交通管理,2,-,六和社区,坪山交通运输局,公共交通管理,193
110293,1,投诉,7,交通运输,@坪山,1,1,681,坪山区,10012,104,0,1,1889,坪山街道,2018/10/18 9:46,103,0,公共交通管理,2,-,六和社区,坪山交通运输局,公共交通管理,193
110297,1,投诉,5,市容环卫,美丽深圳,1,0,609,坪山区,10012,104,1,1,8484,坪山街道,2018/10/18 9:57,102,0,未经批准设置广告牌,2,-,六和社区,坪山街道综合执法队,宣传广告违法行为,180
110298,1,投诉,5,市容环卫,美丽深圳,1,0,597,坪山区,10012,104,1,1,1754,坪山街道,2018/10/18 9:58,102,0,绿地设施维护,2,-,六和社区,六和社区,绿化养护,176
110300,1,投诉,5,市容环卫,美丽深圳,1,1,597,坪山区,10012,104,0,1,1751,坪山街道,2018/10/18 10:02,102,0,绿地设施维护,2,-,六和社区,市政服务中心（坪山街道办事处）,绿化养护,176
110302,1,投诉,7,交通运输,@坪山,1,1,681,坪山区,10013,101,0,1,1889,龙田街道,2018/10/18 10:06,103,0,公共交通管理,2,-,竹坑社区,坪山交通运输局,公共交通管理,193
110305,1,投诉,5,市容环卫,美丽深圳,1,0,609,坪山区,10012,104,1,1,8484,坪山街道,2018/10/18 10:18,102,0,未经批准设置广告牌,2,-,六和社区,坪山街道综合执法队,宣传广告违法行为,180
105735,1,投诉,11,教育卫生,政府信箱,1,1,1021,坪山区,10004,102,0,1,1500,马峦街道,2018/10/4 19:39,104,0,教育统筹管理,2,-,坪环社区,教育局,教育体制,1019
105736,1,投诉,17,社区管理,@坪山,1,1,417,坪山区,10007,104,0,1,8484,坪山街道,2018/10/4 19:40,103,0,宣传栏存在倾斜、倒塌、严重破损等安全隐患,2,-,六联社区,坪山街道综合执法队,住宅区（园区）或建筑物内安全、环卫问题,120
105737,1,投诉,5,市容环卫,@坪山,1,1,602,坪山区,10003,102,0,1,8532,马峦街道,2018/10/4 19:50,103,0,无照经营游商,2,-,江岭社区,马峦办事处综合执法队,占道经营,178
105738,1,投诉,5,市容环卫,@坪山,1,1,581,坪山区,10012,104,0,1,1751,坪山街道,2018/10/4 19:56,103,0,暴露垃圾,2,-,六和社区,市政服务中心（坪山街道办事处）,垃圾问题,172
105739,1,投诉,6,市政设施,@坪山,1,0,633,坪山区,10019,105,1,1,1646,坑梓街道,2018/10/4 19:56,103,0,路灯(灯光)井盖,2,-,金沙社区,建筑工务局,公用部件,185
105740,1,投诉,6,市政设施,@坪山,1,0,640,坪山区,10012,104,1,1,1754,坪山街道,2018/10/4 20:01,103,0,无主井盖,2,-,六和社区,六和社区（坪山街道办事处）,公用部件,185
105741,1,投诉,1,安全隐患,12319,1,1,292,坪山区,10008,103,0,1,1555,石井街道,2018/10/4 20:04,12,0,施工安全隐患,2,-,田头社区,住房和建设局,建设工程质量,49
105742,1,投诉,17,社区管理,固话投诉,1,1,408,坪山区,10022,105,0,1,1777,坑梓街道,2018/10/4 20:06,106,0,社区公共管理,2,-,秀新社区,金沙社区,社区公共管理,118
105743,1,投诉,6,市政设施,@坪山,1,1,843,坪山区,10015,105,0,1,1889,坑梓街道,2018/10/4 20:16,103,0,交通护栏,2,-,坑梓社区,坪山交通运输局,道路设施,184
105744,1,投诉,3,环保水务,@坪山,1,1,487,坪山区,10019,105,0,1,1536,坑梓街道,2018/10/4 20:20,103,0,服务行业经营废气,2,-,金沙社区,环境保护和水务局,服务行业废气扰民,140
105746,1,投诉,6,市政设施,@坪山,1,1,843,坪山区,10007,104,0,1,1889,坪山街道,2018/10/4 20:33,103,0,交通护栏,2,-,六联社区,坪山交通运输局,道路设施,184
105747,1,投诉,6,市政设施,@坪山,1,1,644,坪山区,10007,104,0,1,1889,坪山街道,2018/10/4 20:36,103,0,防撞柱,2,-,六联社区,坪山交通运输局,公用部件,185
105748,1,投诉,5,市容环卫,@坪山,1,1,596,坪山区,10007,104,0,1,1583,坪山街道,2018/10/4 20:39,103,0,绿地保洁,2,-,六联社区,城市管理局,绿化养护,176
105749,1,投诉,3,环保水务,@坪山,1,1,487,坪山区,10019,105,0,1,1536,坑梓街道,2018/10/4 20:44,103,0,服务行业经营废气,2,-,金沙社区,环境保护和水务局,服务行业废气扰民,140
105750,1,投诉,3,环保水务,@坪山,1,1,493,坪山区,10007,104,0,1,1583,坪山街道,2018/10/4 20:48,103,0,焚烧垃圾、树叶,2,-,六联社区,城市管理局,服务行业废气扰民,140
105751,1,投诉,6,市政设施,@坪山,1,1,665,坪山区,10012,104,0,1,8454,坪山街道,2018/10/4 20:58,103,0,道路破损,2,-,六和社区,坪山自来水有限公司,市政、公共设施设置及维护,186
105753,1,咨询,2,治安维稳,12319,1,0,918,坪山区,10007,104,1,1,1891,坪山街道,2018/10/4 21:06,12,0,警务执法,3,-,六联社区,坪山公安分局,警务督察,129
105754,1,投诉,5,市容环卫,12319,1,1,603,坪山区,10020,101,0,1,8508,龙田街道,2018/10/4 21:12,12,0,店外经营,2,-,龙田社区,龙田街道综合执法队,占道经营,178
105755,1,投诉,6,市政设施,@坪山,1,1,633,坪山区,10007,104,0,1,1751,坪山街道,2018/10/4 23:47,103,0,路灯(灯光)井盖,2,-,六联社区,市政服务中心（坪山街道办事处）,公用部件,185
105757,1,投诉,3,环保水务,@坪山,1,1,463,坪山区,10019,105,0,1,1536,坑梓街道,2018/10/5 0:23,103,0,施工噪音,2,-,金沙社区,环境保护和水务局,建筑施工噪声,133
105758,1,投诉,3,环保水务,12319,1,1,463,坪山区,10006,102,0,1,1536,马峦街道,2018/10/5 0:37,12,0,施工噪音,2,-,沙坣社区,环境保护和水务局,建筑施工噪声,133
105759,1,投诉,3,环保水务,12319,1,1,480,坪山区,10019,105,0,1,1772,坑梓街道,2018/10/5 0:43,12,0,宠物扰民,2,-,金沙社区,城管办（坑梓街道办事处）,社会生活噪声,137
105760,1,咨询,3,环保水务,@坪山,1,1,463,坪山区,10019,105,0,1,1536,坑梓街道,2018/10/5 1:08,103,0,施工噪音,3,-,金沙社区,环境保护和水务局,建筑施工噪声,133
105767,1,投诉,5,市容环卫,@坪山,1,1,589,坪山区,10020,101,0,1,1801,龙田街道,2018/10/5 8:07,103,0,树木养护,2,-,龙田社区,市政服务中心（龙田街道办事处）,绿化养护,176
105768,1,投诉,6,市政设施,@坪山,1,1,842,坪山区,10014,101,0,1,1889,龙田街道,2018/10/5 8:09,103,0,交通标志牌,2,-,老坑社区,坪山交通运输局,道路设施,184
105769,1,投诉,6,市政设施,@坪山,1,1,630,坪山区,10015,105,0,1,8516,坑梓街道,2018/10/5 8:11,103,0,下水井盖,2,-,坑梓社区,大工业区水务有限公司,公用部件,185
105771,1,投诉,6,市政设施,@坪山,1,1,665,坪山区,10022,105,0,1,1889,坑梓街道,2018/10/5 8:16,103,0,道路破损,2,-,秀新社区,坪山交通运输局,市政、公共设施设置及维护,186
105773,1,投诉,6,市政设施,@坪山,1,1,630,坪山区,10005,104,0,1,8516,坪山街道,2018/10/5 8:22,103,0,下水井盖,2,-,坪山社区,大工业区水务有限公司,公用部件,185
105774,1,投诉,6,市政设施,@坪山,1,1,842,坪山区,10020,101,0,1,1889,龙田街道,2018/10/5 8:24,103,0,交通标志牌,2,-,龙田社区,坪山交通运输局,道路设施,184
105775,1,投诉,6,市政设施,@坪山,1,1,630,坪山区,10015,105,0,1,8516,坑梓街道,2018/10/5 8:29,103,0,下水井盖,2,-,坑梓社区,大工业区水务有限公司,公用部件,185
10578,1,投诉,6,市政设施,@坪山,1,0,842,坪山区,10001,103,1,1,1889,石井街道,2018/2/14 17:14,103,0,交通标志牌,2,-,金龟社区,坪山交通运输局,道路设施,184
105782,1,投诉,6,市政设施,@坪山,1,1,665,坪山区,10022,105,0,1,1889,坑梓街道,2018/10/5 8:32,103,0,道路破损,2,-,秀新社区,坪山交通运输局,市政、公共设施设置及维护,186
105812,1,投诉,5,市容环卫,@坪山,1,1,595,坪山区,10020,101,0,1,1801,龙田街道,2018/10/5 8:58,103,0,行道树倒压占路,2,-,龙田社区,市政服务中心（龙田街道办事处）,绿化养护,176
106202,1,投诉,5,市容环卫,12319,1,1,602,坪山区,10009,100,0,1,1876,碧岭街道,2018/10/6 15:19,12,0,无照经营游商,2,-,碧岭社区,城管办（碧岭街道办事处）,占道经营,178
105037,1,投诉,6,市政设施,@坪山,1,1,842,坪山区,10020,101,0,1,1889,龙田街道,2018/10/2 9:09,103,0,交通标志牌,2,-,龙田社区,坪山交通运输局,道路设施,184
105040,1,投诉,5,市容环卫,@坪山,1,1,595,坪山区,10009,100,0,1,8523,碧岭街道,2018/10/2 9:15,103,0,行道树倒压占路,2,-,碧岭社区,碧岭办事处市政服务中心,绿化养护,176
107069,1,投诉,5,市容环卫,12345,1,1,1164,坪山区,10009,100,0,1,1876,碧岭街道,2018/10/9 10:27,13,0,乱摆卖,2,-,碧岭社区,城管办（碧岭街道办事处）,市容城管,1159
107070,1,投诉,3,环保水务,12345,1,1,491,坪山区,10020,101,0,1,1801,龙田街道,2018/10/9 10:27,13,0,垃圾臭味扰民,2,-,龙田社区,市政服务中心（龙田街道办事处）,服务行业废气扰民,140
107071,1,投诉,3,环保水务,12345,1,1,460,坪山区,10022,105,0,1,1772,坑梓街道,2018/10/9 10:27,13,0,工业红线内噪声,2,-,秀新社区,城管办（坑梓街道办事处）,工业噪声,132
107072,1,投诉,5,市容环卫,12345,1,1,1161,坪山区,10022,105,0,1,1772,坑梓街道,2018/10/9 10:27,13,0,城市管理,2,-,秀新社区,城管办（坑梓街道办事处）,市容城管,1159
107073,1,投诉,5,市容环卫,12345,1,1,1163,坪山区,10014,101,0,1,1805,龙田街道,2018/10/9 10:27,13,0,违法建设,2,-,老坑社区,老坑社区,市容城管,1159
107074,1,投诉,5,市容环卫,12345,1,1,1161,坪山区,10015,105,0,1,9444,坑梓街道,2018/10/9 10:27,13,0,城市管理,2,-,坑梓社区,城建办,市容城管,1159
107075,1,投诉,5,市容环卫,12345,1,1,1164,坪山区,10007,104,0,1,8484,坪山街道,2018/10/9 10:27,13,0,乱摆卖,2,-,六联社区,坪山街道综合执法队,市容城管,1159
107076,1,投诉,3,环保水务,12345,1,1,460,坪山区,10012,104,0,1,1536,坪山街道,2018/10/9 10:27,13,0,工业红线内噪声,2,-,六和社区,环境保护和水务局,工业噪声,132
107078,1,咨询,11,教育卫生,政府信箱,1,1,1011,坪山区,10012,104,0,1,1565,坪山街道,2018/10/9 10:28,104,0,计划生育服务管理,3,-,六和社区,卫生和计划生育局,人口计生,1009
107079,1,投诉,3,环保水务,12345,1,1,460,坪山区,10016,104,0,1,1536,坪山街道,2018/10/9 10:34,13,0,工业红线内噪声,2,-,和平社区,环境保护和水务局,工业噪声,132
107080,1,投诉,5,市容环卫,12345,1,1,1161,坪山区,10022,105,0,1,1772,坑梓街道,2018/10/9 10:34,13,0,城市管理,2,-,秀新社区,城管办（坑梓街道办事处）,市容城管,1159
107081,1,投诉,3,环保水务,12345,1,1,460,坪山区,10018,101,0,1,1536,龙田街道,2018/10/9 10:34,13,0,工业红线内噪声,2,-,南布社区,环境保护和水务局,工业噪声,132
107082,1,投诉,3,环保水务,12345,1,1,460,坪山区,10018,101,0,1,1536,龙田街道,2018/10/9 10:34,13,0,工业红线内噪声,2,-,南布社区,环境保护和水务局,工业噪声,132
107083,1,投诉,3,环保水务,12345,1,1,460,坪山区,10018,101,0,1,1536,龙田街道,2018/10/9 10:34,13,0,工业红线内噪声,2,-,南布社区,环境保护和水务局,工业噪声,132
